Customer ID,Recency Score,Frequency Score,Monetary Score,Overall Score
BW-112002,4,1,2,2.3333333333333335
SW-203504,2,3,2,2.3333333333333335
VF-117151,3,3,1,2.3333333333333335
TB-211903,3,2,2,2.3333333333333335
EB-38403,4,2,1,2.3333333333333335
TS-211602,3,2,2,2.3333333333333335
JM-155802,3,1,3,2.3333333333333335
LB-167354,4,2,1,2.3333333333333335
DS-30301,4,1,2,2.3333333333333335
SC-106951,2,3,2,2.3333333333333335
TB-211904,4,1,2,2.3333333333333335
MG-82053,5,1,1,2.3333333333333335
SC-103801,2,2,3,2.3333333333333335
BV-12451,3,2,2,2.3333333333333335
EB-141704,3,2,2,2.3333333333333335
GT-47102,1,4,2,2.3333333333333335
MK-81601,2,3,2,2.3333333333333335
TS-213404,2,3,2,2.3333333333333335
JS-156852,2,2,3,2.3333333333333335
JS-160302,3,2,2,2.3333333333333335
AC-106601,4,1,2,2.3333333333333335
MM-182802,1,2,4,2.3333333333333335
AC-106602,2,2,3,2.3333333333333335
TB-115952,2,3,2,2.3333333333333335
PS-89702,3,1,2,2.0
CA-123101,2,2,2,2.0
AI-108553,2,3,1,2.0
AS-100453,2,2,2,2.0
AH-2101,1,1,4,2.0
CR-126252,2,2,2,2.0
RS-98702,2,2,2,2.0
BH-17101,2,2,2,2.0
TP-111302,3,2,1,2.0
AF-8851,2,3,1,2.0
SJ-205004,2,2,2,2.0
PS-90451,4,1,1,2.0
TB-114001,1,2,3,2.0
TB-215954,2,1,3,2.0
RW-196302,2,2,2,2.0
SJ-201251,3,2,1,2.0
AG-103904,3,2,1,2.0
RM-193754,1,2,3,2.0
CP-120851,1,1,4,2.0
BK-12602,4,1,1,2.0
CS-19501,3,2,1,2.0
RD-99001,2,3,1,2.0
AG-7651,1,3,2,2.0
RR-193153,1,2,3,2.0
BD-17701,1,2,3,2.0
CS-121754,2,2,2,2.0
PM-91351,2,2,2,2.0
RP-98552,1,3,2,2.0
CC-121001,3,1,2,2.0
ZD-119252,1,2,3,2.0
BF-10802,1,2,3,2.0
BF-10801,1,2,3,2.0
VM-218351,2,2,2,2.0
RM-197502,2,1,3,2.0
SP-208601,4,1,1,2.0
TR-213254,2,2,2,2.0
TS-115051,2,1,3,2.0
TT-212203,2,1,3,2.0
CS-124904,1,3,2,2.0
BE-14102,4,1,1,2.0
AB-6002,1,1,4,2.0
PJ-90151,1,3,2,2.0
SP-106201,3,2,1,2.0
RP-192704,1,3,2,2.0
CA-27752,2,2,2,2.0
CC-123703,2,2,2,2.0
RM-93752,1,2,3,2.0
AS-2402,1,2,3,2.0
AB-151,1,2,3,2.0
TP-115651,3,2,1,2.0
AH-1201,1,2,3,2.0
RS-97651,3,1,2,2.0
SM-203203,1,2,3,2.0
AG-107651,1,2,3,2.0
TB-214002,1,2,3,2.0
AS-101352,1,2,3,2.0
SM-209054,1,3,2,2.0
AA-103752,2,2,2,2.0
VM-218354,3,2,1,2.0
RS-94201,4,1,1,2.0
AH-105852,2,1,3,2.0
CA-22651,3,2,1,2.0
VG-217904,2,2,2,2.0
BF-11702,2,2,2,2.0
CM-18151,4,1,1,2.0
AI-8552,2,2,2,2.0
BT-114403,1,2,3,2.0
SW-102753,4,1,1,2.0
CD-27902,3,2,1,2.0
AM-3601,2,3,1,2.0
RD-194801,2,2,2,2.0
TT-112202,2,2,2,2.0
BC-111251,1,1,4,2.0
VS-118202,2,2,2,2.0
RC-198254,1,3,2,2.0
TH-112351,2,1,3,2.0
BT-116802,1,2,3,2.0
VS-218202,2,1,3,2.0
AJ-9602,2,2,2,2.0
AG-105254,1,2,3,2.0
AB-101501,3,2,1,2.0
BT-15302,1,3,2,2.0
BT-16801,4,1,1,2.0
RF-98402,3,2,1,2.0
VS-218204,2,2,2,2.0
RB-197053,1,2,3,2.0
RE-194504,2,2,2,2.0
AY-105551,2,2,2,2.0
AA-4803,2,3,1,2.0
RD-198102,1,3,2,2.0
AP-9152,3,2,1,2.0
CJ-120101,2,1,3,2.0
AC-4202,1,3,2,2.0
CJ-20101,4,1,1,2.0
BS-18002,1,2,3,2.0
SC-106801,1,2,3,2.0
CJ-118752,1,3,2,2.0
AR-103453,2,1,3,2.0
AC-6151,1,2,3,2.0
BS-115903,1,2,3,2.0
TG-113103,2,2,2,2.0
AR-103454,3,1,2,2.0
AO-8103,3,2,1,2.0
CG-25202,2,2,2,2.0
AG-104953,2,1,3,2.0
TS-112051,2,2,2,2.0
BP-12302,3,1,2,2.0
SC-204402,3,1,2,2.0
CG-125204,2,2,2,2.0
VT-217004,1,2,3,2.0
AB-102552,2,2,2,2.0
VB-117452,2,3,1,2.0
SB-201704,2,2,2,2.0
CC-21001,4,1,1,2.0
PW-90302,1,3,2,2.0
AR-5701,2,2,2,2.0
BM-17852,4,1,1,2.0
BD-116353,2,2,2,2.0
SG-206052,2,2,2,2.0
BM-16503,1,2,3,2.0
PW-192401,1,3,2,2.0
PW-190303,1,2,3,2.0
SH-103951,4,1,1,2.0
CM-19351,4,1,1,2.0
SH-103952,2,3,1,2.0
AB-1052,2,3,1,2.0
RL-196152,3,1,2,2.0
AA-6452,4,1,1,2.0
SH-99751,4,1,1,2.0
CM-21152,2,2,2,2.0
TN-110401,4,1,1,2.0
AS-6302,4,1,1,2.0
CC-21002,3,2,1,2.0
CM-126551,1,3,2,2.0
RK-193002,2,2,2,2.0
SF-209651,3,1,2,2.0
BC-11252,3,2,1,2.0
AR-108251,1,3,2,2.0
SZ-200352,3,2,1,2.0
RH-94951,1,1,4,2.0
RH-94952,3,2,1,2.0
BO-13502,2,3,1,2.0
RH-96001,1,2,3,2.0
BO-114254,4,1,1,2.0
RA-99151,3,2,1,2.0
CC-24751,1,2,3,2.0
VW-117751,1,3,2,2.0
CC-25501,2,3,1,2.0
BO-113502,3,1,2,2.0
AT-7352,4,1,1,2.0
TB-110552,2,1,3,2.0
BN-15151,3,1,2,2.0
ST-105302,3,2,1,2.0
TM-110102,2,3,1,2.0
AB-602,3,2,1,2.0
PC-87452,1,3,2,2.0
LB-67951,3,2,1,2.0
LA-167803,3,1,2,2.0
LB-67351,3,1,2,2.0
LB-67353,2,2,2,2.0
Dl-136004,3,1,2,2.0
LC-168702,1,2,3,2.0
ND-83701,4,1,1,2.0
GM-44551,2,3,1,2.0
LC-71401,2,2,2,2.0
LD-170054,1,2,3,2.0
NC-185351,3,1,2,2.0
NC-184152,2,1,3,2.0
GH-44851,3,2,1,2.0
DK-31501,4,1,1,2.0
DK-32252,2,2,2,2.0
GH-44101,2,2,2,2.0
LF-71852,2,3,1,2.0
LH-167502,1,3,2,2.0
GG-146503,1,3,2,2.0
GD-45902,1,3,2,2.0
LM-170652,1,2,3,2.0
NB-185803,1,2,3,2.0
GA-145151,1,1,4,2.0
FP-43201,4,1,1,2.0
LP-70953,3,1,2,2.0
LR-70352,3,1,2,2.0
FM-43801,2,3,1,2.0
LB-167351,1,2,3,2.0
KW-64351,3,2,1,2.0
HW-149353,3,2,1,2.0
KT-64653,2,3,1,2.0
HR-148303,1,3,2,2.0
HR-148301,1,2,3,2.0
KD-63451,4,1,1,2.0
HP-148151,2,2,2,2.0
KE-64201,2,2,2,2.0
NP-86701,2,1,3,2.0
HL-150402,2,1,3,2.0
KH-163302,1,2,3,2.0
KH-163602,2,2,2,2.0
HJ-148754,3,2,1,2.0
HH-150104,4,1,1,2.0
NP-186703,1,2,3,2.0
KL-66452,3,2,1,2.0
KM-162253,2,3,1,2.0
KM-166603,2,2,2,2.0
NM-184452,2,2,2,2.0
HE-48001,4,1,1,2.0
KM-63751,2,2,2,2.0
NL-183103,4,1,1,2.0
HA-149202,2,2,2,2.0
KN-64502,3,2,1,2.0
KS-163001,1,2,3,2.0
DH-136754,1,3,2,2.0
GZ-145454,2,1,3,2.0
GW-146053,1,2,3,2.0
DL-29252,2,3,1,2.0
DL-33152,3,1,2,2.0
FM-143801,2,1,3,2.0
FC-43352,3,2,1,2.0
EJ-141553,1,1,4,2.0
EH-40052,2,1,3,2.0
EH-40051,2,2,2,2.0
ME-180104,3,1,2,2.0
MF-76651,4,1,1,2.0
EH-139902,3,1,2,2.0
MN-79352,1,2,3,2.0
MM-82801,3,1,2,2.0
MM-80551,1,3,2,2.0
MG-178754,3,1,2,2.0
MM-72601,3,2,1,2.0
MG-178903,2,1,3,2.0
MG-82051,1,3,2,2.0
EB-37502,2,2,2,2.0
MH-174553,1,2,3,2.0
MH-176204,2,2,2,2.0
MH-177853,1,2,3,2.0
MH-181153,2,2,2,2.0
ML-73951,3,2,1,2.0
DW-31952,1,3,2,2.0
DW-34801,2,2,2,2.0
DW-35852,3,2,1,2.0
MJ-77401,2,2,2,2.0
EA-140352,1,3,2,2.0
Dp-132402,3,1,2,2.0
EJ-37201,2,2,2,2.0
DP-31052,2,2,2,2.0
MC-81001,3,1,2,2.0
MT-78152,2,2,2,2.0
FC-143352,2,2,2,2.0
MV-174853,3,1,2,2.0
DM-135254,1,2,3,2.0
LW-71252,2,2,2,2.0
LW-72151,3,1,2,2.0
ER-38551,4,1,1,2.0
MA-79951,1,2,3,2.0
EN-37802,2,2,2,2.0
MA-79952,3,2,1,2.0
EM-42002,2,2,2,2.0
MT-80702,1,2,3,2.0
EM-41401,1,3,2,2.0
EK-137953,2,3,1,2.0
EM-40951,1,2,3,2.0
EM-39601,2,2,2,2.0
DN-36902,1,3,2,2.0
MC-175902,1,2,3,2.0
MS-77101,4,1,1,2.0
EM-140654,4,1,1,2.0
MC-176354,2,2,2,2.0
EM-139604,2,2,2,2.0
DP-131052,3,1,2,2.0
MR-175454,3,1,2,2.0
MC-76351,1,3,2,2.0
KC-65402,4,1,1,2.0
Dl-36001,2,2,2,2.0
HW-49351,4,1,1,2.0
JW-52202,3,1,2,2.0
JM-55802,4,1,1,2.0
JD-57901,1,3,2,2.0
JK-61203,2,2,2,2.0
JS-60301,2,2,2,2.0
JL-155051,3,2,1,2.0
CS-25051,1,2,3,2.0
CS-25052,4,1,1,2.0
DB-133604,2,2,2,2.0
JG-151154,1,2,3,2.0
DB-129101,3,1,2,2.0
PA-90601,1,1,4,2.0
PH-87902,2,1,3,2.0
CW-119053,1,2,3,2.0
JB-160452,1,2,3,2.0
JL-58502,1,2,3,2.0
JB-54002,3,2,1,2.0
PC-87451,4,1,1,2.0
JP-61351,3,2,1,2.0
JF-54901,3,1,2,2.0
JL-51752,3,1,2,2.0
CV-28051,1,1,4,2.0
CV-22951,3,2,1,2.0
JF-53551,3,1,2,2.0
PC-190003,4,1,1,2.0
JL-58352,1,1,4,2.0
PG-88951,2,3,1,2.0
JL-55052,2,1,3,2.0
JD-60151,2,2,2,2.0
JW-160754,1,2,3,2.0
PB-92101,2,3,1,2.0
JK-56251,1,2,3,2.0
JK-161202,3,1,2,2.0
DB-29701,2,3,1,2.0
KB-165853,1,3,2,2.0
JE-156103,4,1,1,2.0
Co-26401,1,3,2,2.0
IM-150554,1,1,4,2.0
JO-155503,3,1,2,2.0
CS-21752,2,1,3,2.0
ZD-219253,2,1,3,2.0
HZ-49502,2,3,1,2.0
JK-156252,2,2,2,2.0
NZ-85651,3,2,1,2.0
DB-32701,1,3,2,2.0
JH-161804,1,2,3,2.0
ON-87152,1,3,2,2.0
PC-90001,1,3,2,2.0
KB-66003,4,1,1,2.0
DB-30601,2,2,2,2.0
JJ-54451,2,1,3,2.0
JO-155502,3,1,2,2.0
LW-171254,2,1,2,1.6666666666666667
SG-100801,1,2,2,1.6666666666666667
JF-51901,3,1,1,1.6666666666666667
MC-181301,2,1,2,1.6666666666666667
AB-2553,3,1,1,1.6666666666666667
SG-108902,1,2,2,1.6666666666666667
FA-42301,2,2,1,1.6666666666666667
ES-40802,2,1,2,1.6666666666666667
EL-137354,3,1,1,1.6666666666666667
SM-109501,3,1,1,1.6666666666666667
MC-72751,2,1,2,1.6666666666666667
EP-139153,1,1,3,1.6666666666666667
JM-152652,1,2,2,1.6666666666666667
BO-14252,1,2,2,1.6666666666666667
AC-4501,2,1,2,1.6666666666666667
JE-57151,3,1,1,1.6666666666666667
AC-106604,2,1,2,1.6666666666666667
JM-56552,1,2,2,1.6666666666666667
CS-18601,1,2,2,1.6666666666666667
JM-61951,3,1,1,1.6666666666666667
JM-52502,3,1,1,1.6666666666666667
SH-206354,1,1,3,1.6666666666666667
JE-54751,2,2,1,1.6666666666666667
JF-153553,2,1,2,1.6666666666666667
AC-104204,2,1,2,1.6666666666666667
EM-38253,1,3,1,1.6666666666666667
AC-104202,1,2,2,1.6666666666666667
AD-101802,1,2,2,1.6666666666666667
EM-142004,2,2,1,1.6666666666666667
EM-141402,1,2,2,1.6666666666666667
ES-40203,2,1,2,1.6666666666666667
ME-180101,1,1,3,1.6666666666666667
EK-37951,1,3,1,1.6666666666666667
MG-76951,2,1,2,1.6666666666666667
BS-15902,2,1,2,1.6666666666666667
JK-61201,1,2,2,1.6666666666666667
EB-39751,1,1,3,1.6666666666666667
EB-38402,1,1,3,1.6666666666666667
JG-58052,3,1,1,1.6666666666666667
BT-114404,1,2,2,1.6666666666666667
VT-117002,2,1,2,1.6666666666666667
MH-176201,2,1,2,1.6666666666666667
SC-102302,1,1,3,1.6666666666666667
JH-158204,2,2,1,1.6666666666666667
JK-52052,1,2,2,1.6666666666666667
BT-116803,3,1,1,1.6666666666666667
EB-139304,2,1,2,1.6666666666666667
BT-13952,2,2,1,1.6666666666666667
AA-3751,2,2,1,1.6666666666666667
MH-76201,2,2,1,1.6666666666666667
EB-137501,1,2,2,1.6666666666666667
SB-201703,1,2,2,1.6666666666666667
BW-10652,2,2,1,1.6666666666666667
AA-3151,2,2,1,1.6666666666666667
MK-79051,2,2,1,1.6666666666666667
BS-13651,1,2,2,1.6666666666666667
MG-182054,2,2,1,1.6666666666666667
AB-152,1,1,3,1.6666666666666667
JG-51151,1,2,2,1.6666666666666667
MC-81301,2,2,1,1.6666666666666667
BP-110501,1,2,2,1.6666666666666667
EJ-37202,2,2,1,1.6666666666666667
JL-52351,1,2,2,1.6666666666666667
MD-73501,2,1,2,1.6666666666666667
SF-100651,2,1,2,1.6666666666666667
EH-39901,1,2,2,1.6666666666666667
ME-177252,2,1,2,1.6666666666666667
FA-42302,2,1,2,1.6666666666666667
JL-51301,2,1,2,1.6666666666666667
SC-207251,3,1,1,1.6666666666666667
ME-73201,2,2,1,1.6666666666666667
BP-11553,2,1,2,1.6666666666666667
MF-176654,1,2,2,1.6666666666666667
SC-204401,2,2,1,1.6666666666666667
EH-139904,1,2,2,1.6666666666666667
SC-203053,1,2,2,1.6666666666666667
SC-202602,1,1,3,1.6666666666666667
MG-176503,2,1,2,1.6666666666666667
MG-176954,1,2,2,1.6666666666666667
JL-151301,1,2,2,1.6666666666666667
BG-116952,1,2,2,1.6666666666666667
FH-42752,3,1,1,1.6666666666666667
LW-169901,1,2,2,1.6666666666666667
KT-164802,3,1,1,1.6666666666666667
KM-66602,3,1,1,1.6666666666666667
AR-5401,2,2,1,1.6666666666666667
TC-111451,3,1,1,1.6666666666666667
KN-63902,2,2,1,1.6666666666666667
AG-5252,1,1,3,1.6666666666666667
TB-215952,1,1,3,1.6666666666666667
JB-159254,1,2,2,1.6666666666666667
AG-3902,3,1,1,1.6666666666666667
TB-213552,2,1,2,1.6666666666666667
TB-212802,1,2,2,1.6666666666666667
GW-46051,1,2,2,1.6666666666666667
TB-116252,1,2,2,1.6666666666666667
LW-168253,3,1,1,1.6666666666666667
TB-116251,1,2,2,1.6666666666666667
TS-116552,2,2,1,1.6666666666666667
JS-58802,2,1,2,1.6666666666666667
AS-451,1,2,2,1.6666666666666667
JS-58801,2,1,2,1.6666666666666667
JS-56851,3,1,1,1.6666666666666667
TB-111752,1,3,1,1.6666666666666667
JB-60001,2,1,2,1.6666666666666667
GM-46952,2,2,1,1.6666666666666667
GM-46951,2,2,1,1.6666666666666667
SW-207554,1,2,2,1.6666666666666667
TC-114752,1,2,2,1.6666666666666667
TC-114753,1,2,2,1.6666666666666667
KM-63753,2,1,2,1.6666666666666667
AR-105402,3,1,1,1.6666666666666667
KD-164953,2,1,2,1.6666666666666667
AH-106903,1,2,2,1.6666666666666667
HP-148152,1,1,3,1.6666666666666667
HZ-49501,1,1,3,1.6666666666666667
IL-51001,2,2,1,1.6666666666666667
HL-50402,2,2,1,1.6666666666666667
KF-162853,1,2,2,1.6666666666666667
IL-51002,1,2,2,1.6666666666666667
AJ-9452,2,1,2,1.6666666666666667
HK-48901,2,2,1,1.6666666666666667
HH-50102,2,2,1,1.6666666666666667
IM-150553,2,1,2,1.6666666666666667
AO-8102,2,2,1,1.6666666666666667
TG-113101,2,2,1,1.6666666666666667
KH-66903,2,1,2,1.6666666666666667
KL-166453,3,1,1,1.6666666666666667
TD-109952,2,2,1,1.6666666666666667
TS-110853,2,1,2,1.6666666666666667
JW-60752,2,2,1,1.6666666666666667
HF-49952,1,2,2,1.6666666666666667
TS-114301,3,1,1,1.6666666666666667
JW-60751,1,2,2,1.6666666666666667
AR-105401,1,2,2,1.6666666666666667
SW-204553,2,2,1,1.6666666666666667
GM-45002,1,2,2,1.6666666666666667
GM-44552,2,2,1,1.6666666666666667
AG-103004,3,1,1,1.6666666666666667
LM-170653,2,1,2,1.6666666666666667
LM-170654,1,2,2,1.6666666666666667
BD-16201,2,2,1,1.6666666666666667
JD-160604,2,1,2,1.6666666666666667
LP-70802,2,2,1,1.6666666666666667
SS-101402,2,2,1,1.6666666666666667
TW-210253,1,2,2,1.6666666666666667
SR-107401,3,1,1,1.6666666666666667
SR-104251,2,2,1,1.6666666666666667
AF-108854,1,2,2,1.6666666666666667
FM-143802,1,2,2,1.6666666666666667
JD-60602,2,2,1,1.6666666666666667
JD-61501,1,1,3,1.6666666666666667
TP-111301,2,1,2,1.6666666666666667
FH-42751,2,2,1,1.6666666666666667
LS-72301,2,2,1,1.6666666666666667
LS-72451,1,2,2,1.6666666666666667
FG-42602,2,2,1,1.6666666666666667
FG-42601,3,1,1,1.6666666666666667
LT-171103,2,1,2,1.6666666666666667
LT-67651,1,2,2,1.6666666666666667
SN-105601,1,2,2,1.6666666666666667
LT-71102,3,1,1,1.6666666666666667
GB-145302,2,1,2,1.6666666666666667
JD-160601,2,1,2,1.6666666666666667
AW-9301,2,2,1,1.6666666666666667
LH-69001,2,1,2,1.6666666666666667
AG-107654,3,1,1,1.6666666666666667
JC-153404,3,1,1,1.6666666666666667
LC-68701,3,1,1,1.6666666666666667
AY-105553,1,2,2,1.6666666666666667
LC-69302,2,1,2,1.6666666666666667
GM-145001,2,1,2,1.6666666666666667
LC-69602,2,1,2,1.6666666666666667
JS-159403,2,1,2,1.6666666666666667
JS-158803,2,1,2,1.6666666666666667
JC-53401,3,1,1,1.6666666666666667
LD-68552,2,1,2,1.6666666666666667
SW-104551,1,1,3,1.6666666666666667
AG-105251,3,1,1,1.6666666666666667
BB-9902,3,1,1,1.6666666666666667
JD-157902,1,1,3,1.6666666666666667
GH-44102,1,2,2,1.6666666666666667
JR-56701,1,1,3,1.6666666666666667
TT-114601,1,3,1,1.6666666666666667
SV-103652,2,2,1,1.6666666666666667
LH-170202,2,1,2,1.6666666666666667
SV-103651,1,2,2,1.6666666666666667
LH-67502,3,1,1,1.6666666666666667
BD-116052,1,2,2,1.6666666666666667
ER-138554,1,2,2,1.6666666666666667
JJ-154454,1,2,2,1.6666666666666667
NF-185952,1,1,3,1.6666666666666667
RM-197504,2,2,1,1.6666666666666667
MO-79502,3,1,1,1.6666666666666667
DB-29102,1,2,2,1.6666666666666667
RP-198553,1,2,2,1.6666666666666667
CC-122203,1,2,2,1.6666666666666667
RP-192703,2,2,1,1.6666666666666667
DB-36602,1,1,3,1.6666666666666667
NR-185502,2,1,2,1.6666666666666667
CR-25802,2,2,1,1.6666666666666667
QJ-92552,3,1,1,1.6666666666666667
MR-75452,3,1,1,1.6666666666666667
NP-86852,2,2,1,1.6666666666666667
NP-86702,1,2,2,1.6666666666666667
RM-196751,1,2,2,1.6666666666666667
MS-77701,3,1,1,1.6666666666666667
RP-93902,1,2,2,1.6666666666666667
CM-22352,2,2,1,1.6666666666666667
RP-98551,1,1,3,1.6666666666666667
MO-75002,2,2,1,1.6666666666666667
CM-24452,1,1,3,1.6666666666666667
OT-87302,2,2,1,1.6666666666666667
CM-27151,1,2,2,1.6666666666666667
PA-90602,2,2,1,1.6666666666666667
PS-90452,2,2,1,1.6666666666666667
MO-179503,3,1,1,1.6666666666666667
MO-178002,3,1,1,1.6666666666666667
PB-88051,3,1,1,1.6666666666666667
CP-20852,1,2,2,1.6666666666666667
RR-95251,1,2,2,1.6666666666666667
DS-30302,2,1,2,1.6666666666666667
CP-23402,1,2,2,1.6666666666666667
DV-30451,1,2,2,1.6666666666666667
RL-96151,2,2,1,1.6666666666666667
MT-180703,2,2,1,1.6666666666666667
DM-35253,2,1,2,1.6666666666666667
NF-84752,1,2,2,1.6666666666666667
DL-28651,2,1,2,1.6666666666666667
NB-185802,1,1,3,1.6666666666666667
CD-19803,2,2,1,1.6666666666666667
NB-186553,2,2,1,1.6666666666666667
NB-86552,3,1,1,1.6666666666666667
MY-82952,1,2,2,1.6666666666666667
CH-120704,1,1,3,1.6666666666666667
DK-30902,2,2,1,1.6666666666666667
CD-127901,2,1,2,1.6666666666666667
NC-184151,1,2,2,1.6666666666666667
NC-85351,2,1,2,1.6666666666666667
CK-127601,1,2,2,1.6666666666666667
DJ-34201,3,1,1,1.6666666666666667
RH-196001,2,1,2,1.6666666666666667
NF-85951,1,2,2,1.6666666666666667
RA-99452,2,1,2,1.6666666666666667
CK-25952,1,3,1,1.6666666666666667
DJ-134204,1,1,3,1.6666666666666667
DM-130153,3,1,1,1.6666666666666667
RH-95101,1,2,2,1.6666666666666667
RH-95102,1,2,2,1.6666666666666667
MV-81902,1,2,2,1.6666666666666667
RH-96002,1,1,3,1.6666666666666667
RH-96003,2,2,1,1.6666666666666667
DM-29551,1,2,2,1.6666666666666667
CC-22202,1,2,2,1.6666666666666667
DF-131354,1,1,3,1.6666666666666667
RB-194352,3,1,1,1.6666666666666667
RB-193603,2,2,1,1.6666666666666667
DM-35252,2,1,2,1.6666666666666667
PO-91803,1,2,2,1.6666666666666667
RF-93451,1,2,2,1.6666666666666667
CS-24602,2,1,2,1.6666666666666667
PH-87901,3,1,1,1.6666666666666667
ML-182654,3,1,1,1.6666666666666667
PF-91201,2,1,2,1.6666666666666667
ML-82651,1,2,2,1.6666666666666667
CS-121304,1,2,2,1.6666666666666667
ML-180403,1,2,2,1.6666666666666667
PN-87751,2,1,2,1.6666666666666667
PF-92252,1,2,2,1.6666666666666667
PO-88502,3,1,1,1.6666666666666667
PF-91652,3,1,1,1.6666666666666667
CS-118601,1,1,3,1.6666666666666667
PK-90752,1,3,1,1.6666666666666667
PN-187753,1,1,3,1.6666666666666667
CW-19051,1,2,2,1.6666666666666667
ML-73952,2,1,2,1.6666666666666667
MM-172604,2,1,2,1.6666666666666667
PO-191802,1,2,2,1.6666666666666667
ML-177553,1,3,1,1.6666666666666667
PM-89402,1,2,2,1.6666666666666667
DW-34802,1,1,3,1.6666666666666667
CS-24901,2,2,1,1.6666666666666667
PL-189252,1,1,3,1.6666666666666667
PM-189404,1,1,3,1.6666666666666667
PK-189104,1,1,3,1.6666666666666667
CR-27302,2,2,1,1.6666666666666667
CS-118604,2,2,1,1.6666666666666667
DW-35403,1,2,2,1.6666666666666667
ML-74101,2,2,1,1.6666666666666667
Co-126404,1,2,2,1.6666666666666667
CA-19651,2,2,1,1.6666666666666667
CS-24002,1,1,2,1.3333333333333333
NF-85952,1,1,2,1.3333333333333333
TB-211902,1,1,2,1.3333333333333333
KS-163004,2,1,1,1.3333333333333333
RB-97952,2,1,1,1.3333333333333333
AS-101353,2,1,1,1.3333333333333333
RC-198251,1,1,2,1.3333333333333333
JK-56402,2,1,1,1.3333333333333333
PK-90751,1,2,1,1.3333333333333333
KT-64651,1,1,2,1.3333333333333333
AR-5402,1,2,1,1.3333333333333333
RB-96452,2,1,1,1.3333333333333333
TC-112952,1,1,2,1.3333333333333333
RB-196454,1,2,1,1.3333333333333333
DF-31352,1,2,1,1.3333333333333333
KM-62252,1,1,2,1.3333333333333333
TC-115352,1,2,1,1.3333333333333333
RB-94351,2,1,1,1.3333333333333333
CL-27002,2,1,1,1.3333333333333333
NH-86102,1,1,2,1.3333333333333333
HD-47852,2,1,1,1.3333333333333333
TC-114751,2,1,1,1.3333333333333333
AR-3451,1,1,2,1.3333333333333333
GZ-45452,2,1,1,1.3333333333333333
HD-147854,1,2,1,1.3333333333333333
AR-4052,2,1,1,1.3333333333333333
AR-5101,2,1,1,1.3333333333333333
NG-84302,1,1,2,1.3333333333333333
AB-100154,1,1,2,1.3333333333333333
KN-167052,1,1,2,1.3333333333333333
KN-167053,1,2,1,1.3333333333333333
CL-18901,2,1,1,1.3333333333333333
RB-95702,1,2,1,1.3333333333333333
TB-115951,2,1,1,1.3333333333333333
JE-156102,1,1,2,1.3333333333333333
CK-25951,2,1,1,1.3333333333333333
SS-205904,1,2,1,1.3333333333333333
JK-153254,2,1,1,1.3333333333333333
LH-167504,2,1,1,1.3333333333333333
CS-21301,2,1,1,1.3333333333333333
YC-218953,1,2,1,1.3333333333333333
LH-170204,2,1,1,1.3333333333333333
GG-46501,2,1,1,1.3333333333333333
BD-115604,2,1,1,1.3333333333333333
BD-116053,1,1,2,1.3333333333333333
YS-118802,1,1,2,1.3333333333333333
GD-45901,1,2,1,1.3333333333333333
LH-71551,2,1,1,1.3333333333333333
JK-52051,1,1,2,1.3333333333333333
JK-152051,1,1,2,1.3333333333333333
SS-205154,1,1,2,1.3333333333333333
GB-45303,2,1,1,1.3333333333333333
GB-45301,2,1,1,1.3333333333333333
ZC-119101,2,1,1,1.3333333333333333
AA-103153,1,1,2,1.3333333333333333
NB-185801,1,1,2,1.3333333333333333
BD-13201,2,1,1,1.3333333333333333
BD-15601,2,1,1,1.3333333333333333
GA-147253,2,1,1,1.3333333333333333
CH-20701,1,2,1,1.3333333333333333
GH-144854,1,1,2,1.3333333333333333
SW-102452,2,1,1,1.3333333333333333
BB-15451,2,1,1,1.3333333333333333
GR-145604,1,1,2,1.3333333333333333
TB-112803,2,1,1,1.3333333333333333
KM-162252,2,1,1,1.3333333333333333
TB-112801,1,1,2,1.3333333333333333
NF-83852,1,2,1,1.3333333333333333
TB-111901,1,2,1,1.3333333333333333
AA-4802,1,1,2,1.3333333333333333
AT-4351,2,1,1,1.3333333333333333
AA-3753,2,1,1,1.3333333333333333
SZ-100352,1,1,2,1.3333333333333333
RD-197203,1,2,1,1.3333333333333333
DJ-36301,2,1,1,1.3333333333333333
CS-21303,1,1,2,1.3333333333333333
NC-84151,2,1,1,1.3333333333333333
LC-71402,1,1,2,1.3333333333333333
GK-46201,1,1,2,1.3333333333333333
NC-83403,1,2,1,1.3333333333333333
PK-189102,1,1,2,1.3333333333333333
GH-44852,1,2,1,1.3333333333333333
JK-156401,2,1,1,1.3333333333333333
YC-118951,2,1,1,1.3333333333333333
TB-112802,2,1,1,1.3333333333333333
TH-111001,2,1,1,1.3333333333333333
TD-109951,1,2,1,1.3333333333333333
VG-117901,2,1,1,1.3333333333333333
AG-3901,1,2,1,1.3333333333333333
JE-61652,1,2,1,1.3333333333333333
AG-4951,2,1,1,1.3333333333333333
JM-55352,1,1,2,1.3333333333333333
PO-88501,1,1,2,1.3333333333333333
CM-23851,1,1,2,1.3333333333333333
VG-118052,1,1,2,1.3333333333333333
TS-113403,2,1,1,1.3333333333333333
AH-101201,1,1,2,1.3333333333333333
KA-65251,2,1,1,1.3333333333333333
IM-50701,2,1,1,1.3333333333333333
TS-111601,1,1,2,1.3333333333333333
VG-218054,2,1,1,1.3333333333333333
